name,description,Potion,Liquid,Spirit,Special Slot A,Special Slot B,Special Slot C,Special Effect,Special,Eye Color,Gender,Hit Points,Attack Points,Special Points,Spell Master,Background,Image
154final.png, Real Potions & Spells 1,Love,Water,Light,Watermellon A,Cherries B,Cherries C,Healer's Grace +770 hp: This potion instantly restores the player's health and cures them of any ailments.,+20 to hit points,Green,Male,100 #1,50,10 #1,"Sylva Watershadow (Water): The ""Aqua Veil Tonic"" whispered of secrets from the depths of the ocean. Upon tasting its azure depths, I was engulfed by liquid whispers, granting me the ability to manipulate water in all its forms. It is said to have been created by a mermaid oracle, allowing me to harness the boundless strength of the tides. #1",cloud brains,dream_TradingCard (65).jpg
155final.png, Real Potions & Spells 1,Hex,Water,Nature,Cherries A #1,Cherries B,777 C,"Dimensional Mastery +800 hp: The player can manipulate the fabric of reality within their surroundings, altering the terrain to their advantage.","+10 to attack points, ",Green,???,70 #1,50,7,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",moon woman,dream_TradingCard (37).jpg
156final.png, Real Potions & Spells 1,Curse,Oil,Dark,Watermellon A #1,Watermellon B,Watermellon C,"True Love's Kiss +700 hp: Allows the player to break curses, heal wounds, and revive the fallen with a kiss.",+50 to hit points,Orange,Male,100 #1,50,3,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",moon woman,dream_TradingCard (58).jpg
157final.png, Real Potions & Spells 1,Love,Oil,Nature,Watermellon A #1,Watermellon B,Watermellon C,"Luminous Aegis +550 hp: This potion surrounds the player with a radiant shield, making them invulnerable for a short duration.","+20 to hit points, ",Blue,Male,190,80 #1,3,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",tree,dream_TradingCard (71).jpg
158final.png, Real Potions & Spells 1,Love,Oil,Nature,Cherries A #2,Cherries B,777 C #1,"Shadow Cloak +900 hp: This potion shrouds the player in an impenetrable cloak of darkness, rendering them invisible to foes.","+20 to hit points, ",Orange,???,370,50,7,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",balloon,dream_TradingCard (72).jpg
159final.png, Real Potions & Spells 1,Hex,Water,Nature,Cherries A #1,Watermellon B,777 C,"Heart's Desire +1000 hp: The player can transform into any creature or being they desire, gaining their abilities temporarily.","+100 to attack points, ",Green,???,100 #1,50,5 #1,"Aurora Fireheart (Sun): Behold, the ""Solar Ignition Brew""! As I consumed it, I found myself ablaze with the sun's fiery essence, radiating brilliance and the raw power of solar flames. This potion, said to be forged in the heart of a dying star, transformed me into a celestial inferno, incinerating all who dared to challenge me. #1",balloon,dream_TradingCard (96).jpg
160final.png, Real Potions & Spells 1,Curse,Water,Light,777 A,777 B,Cherries C,"True Love's Kiss +700 hp: Allows the player to break curses, heal wounds, and revive the fallen with a kiss.",+10 to attack points,Orange,Female,280,25,3,"Sylva Watershadow (Water): The ""Aqua Veil Tonic"" whispered of secrets from the depths of the ocean. Upon tasting its azure depths, I was engulfed by liquid whispers, granting me the ability to manipulate water in all its forms. It is said to have been created by a mermaid oracle, allowing me to harness the boundless strength of the tides. #1",moon woman,dream_TradingCard (57).jpg
161final.png, Real Potions & Spells 1,Curse,Earth #1,Light,Watermellon A #1,777 B,Cherries C,"Void Warp +800 hp: This potion allows the player to phase in and out of the dark dimension, providing unparalleled speed and agility.","+100 to hit points, ",Red,Female,90 #1,25,10 #1,"Aurora Fireheart (Sun): Behold, the ""Solar Ignition Brew""! As I consumed it, I found myself ablaze with the sun's fiery essence, radiating brilliance and the raw power of solar flames. This potion, said to be forged in the heart of a dying star, transformed me into a celestial inferno, incinerating all who dared to challenge me. #1",tree,dream_TradingCard (93).jpg
162final.png, Real Potions & Spells 1,Hex,Earth #1,Nature,Cherries A #2,777 B,777 C,"Interdimensional Portal +800 hp: The player can open a portal to other dimensions, revealing new opportunities, treasures, and challenges.","+100 to attack points, ",Orange,Female,90 #1,80 #1,5 #1,"Aurora Fireheart (Sun): Behold, the ""Solar Ignition Brew""! As I consumed it, I found myself ablaze with the sun's fiery essence, radiating brilliance and the raw power of solar flames. This potion, said to be forged in the heart of a dying star, transformed me into a celestial inferno, incinerating all who dared to challenge me. #1",cloud brains,dream_TradingCard (21).jpg
163final.png, Real Potions & Spells 1,Hex,Earth #1,Light,Watermellon A,777 B #1,777 C #2,"Interdimensional Portal +800 hp: The player can open a portal to other dimensions, revealing new opportunities, treasures, and challenges.","+50 to attack points, ",Orange,???,70 #1,25,5 #1,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",balloon,dream_TradingCard (91).jpg
164final.png, Real Potions & Spells 1,Hex,Water,Light,Watermellon A,777 B #1,Cherries C,"Abyssal Grasp +1000 hp: The player can conjure dark tendrils to ensnare and immobilize enemies, rendering them helpless.","+10 to attack points, ",Green,Male,100 #1,50,5 #1,"Sylva Watershadow (Water): The ""Aqua Veil Tonic"" whispered of secrets from the depths of the ocean. Upon tasting its azure depths, I was engulfed by liquid whispers, granting me the ability to manipulate water in all its forms. It is said to have been created by a mermaid oracle, allowing me to harness the boundless strength of the tides. #1",tree,dream_TradingCard (32).jpg
165final.png, Real Potions & Spells 1,Love,Water,Nature,Watermellon A #1,Watermellon B #1,777 C #2,"Interdimensional Portal +800 hp: The player can open a portal to other dimensions, revealing new opportunities, treasures, and challenges.",+50 to hit points,Orange,???,100 #1,25,5 #1,"Aurora Fireheart (Sun): Behold, the ""Solar Ignition Brew""! As I consumed it, I found myself ablaze with the sun's fiery essence, radiating brilliance and the raw power of solar flames. This potion, said to be forged in the heart of a dying star, transformed me into a celestial inferno, incinerating all who dared to challenge me. #1",balloon,dream_TradingCard (66).jpg
166final.png, Real Potions & Spells 1,Love,Water,Light,Watermellon A,Watermellon B,Cherries C,"Heart's Desire +1000 hp: The player can transform into any creature or being they desire, gaining their abilities temporarily.",+10 to attack points,Blue,???,80,80 #1,3,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",balloon,dream_TradingCard (100).jpg
167final.png, Real Potions & Spells 1,Hex,Oil,Nature,Cherries A,777 B,777 C #2,"Void Warp +800 hp: This potion allows the player to phase in and out of the dark dimension, providing unparalleled speed and agility.","+20 to hit points, ",Orange,Male,370,25,7,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",moon man,dream_TradingCard (75).jpg
168final.png, Real Potions & Spells 1,Hex,Water,Nature,Watermellon A,777 B,Cherries C,"Luminous Aegis +550 hp: This potion surrounds the player with a radiant shield, making them invulnerable for a short duration.","+100 to attack points, ",Orange,Male,280,100,5 #1,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",moon man,dream_TradingCard (26).jpg
169final.png, Real Potions & Spells 1,Hex,Oil,Nature,Cherries A #2,Cherries B,777 C #2,"Interdimensional Portal +800 hp: The player can open a portal to other dimensions, revealing new opportunities, treasures, and challenges.",+50 to hit points,Brown,Male,370,150,3,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",moon man,dream_TradingCard (33).jpg
170final.png, Real Potions & Spells 1,Love,Earth #1,Dark,Cherries A #2,777 B #1,777 C #1,"True Love's Kiss +700 hp: Allows the player to break curses, heal wounds, and revive the fallen with a kiss.","+20 to hit points, ",Hazel,Male,370,100,3,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",moon man,dream_TradingCard (82).jpg
171final.png, Real Potions & Spells 1,Curse,Earth #1,Dark,Cherries A #1,Watermellon B,Watermellon C,"Void Warp +800 hp: This potion allows the player to phase in and out of the dark dimension, providing unparalleled speed and agility.","+100 to hit points, ",Brown,Undecided,90 #1,25,7,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",tree,dream_TradingCard (86).jpg
172final.png, Real Potions & Spells 1,Love,Earth #1,Dark,Watermellon A,Cherries B,Watermellon C,"Void Warp +800 hp: This potion allows the player to phase in and out of the dark dimension, providing unparalleled speed and agility.",+20 to hit points,Red,Female,190,25,7,"Aurora Fireheart (Sun): Behold, the ""Solar Ignition Brew""! As I consumed it, I found myself ablaze with the sun's fiery essence, radiating brilliance and the raw power of solar flames. This potion, said to be forged in the heart of a dying star, transformed me into a celestial inferno, incinerating all who dared to challenge me. #1",moon woman,dream_TradingCard (36).jpg
173final.png, Real Potions & Spells 1,Curse,Earth #1,Nature,Watermellon A,Watermellon B,777 C #2,Ethereal Wings +600 hp: The player gains the ability to sprout luminous wings and fly for a limited time.,"+20 to hit points, ",Blue,Female,90 #1,80 #1,3,"Vesper Nightshade (Oil): Within the dimly lit chambers of forgotten castles, I unearthed the ""Shadowstealer Elixir,"" a concoction born from shadows and oil. It granted me the power to fade into the inky blackness, stealing both sight and strength from my adversaries. A relic of an ancient oil mage, its secrets remained locked until my arrival. #1",moon woman,dream_TradingCard (63).jpg
174final.png, Real Potions & Spells 1,Love,Earth #1,Light,Watermellon A,Watermellon B,Cherries C,"Love's Embrace +1000 hp: Drinking this potion bestows the player with the ability to heal and mend the wounds of others, fostering unity and love.","+10 to attack points, ",Green,Male,370,80 #1,3,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",moon woman,dream_TradingCard (29).jpg
175final.png, Real Potions & Spells 1,Curse,Oil,Dark,Cherries A,777 B,777 C #1,"Void Warp +800 hp: This potion allows the player to phase in and out of the dark dimension, providing unparalleled speed and agility.","+10 to attack points, ",Red,Female,80,100,3,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",balloon,dream_TradingCard (25).jpg
176final.png, Real Potions & Spells 1,Hex,Oil,Nature,Watermellon A #1,Cherries B,777 C,Healer's Grace +770 hp: This potion instantly restores the player's health and cures them of any ailments.,"+10 to attack points, ",Red,???,90 #1,150,5 #1,"Vesper Nightshade (Oil): Within the dimly lit chambers of forgotten castles, I unearthed the ""Shadowstealer Elixir,"" a concoction born from shadows and oil. It granted me the power to fade into the inky blackness, stealing both sight and strength from my adversaries. A relic of an ancient oil mage, its secrets remained locked until my arrival. #1",moon man,dream_TradingCard (48).jpg
177final.png, Real Potions & Spells 1,Hex,Earth #1,Light,Watermellon A,Cherries B,777 C #1,Eternal Bond +500 hp: Eternal Bond,+20 to hit points,Red,???,90 #1,50,3,"Vesper Nightshade (Oil): Within the dimly lit chambers of forgotten castles, I unearthed the ""Shadowstealer Elixir,"" a concoction born from shadows and oil. It granted me the power to fade into the inky blackness, stealing both sight and strength from my adversaries. A relic of an ancient oil mage, its secrets remained locked until my arrival. #1",cloud brains,dream_TradingCard (23).jpg
178final.png, Real Potions & Spells 1,Hex,Oil,Light,Cherries A #1,777 B #1,777 C,"Luminous Aegis +550 hp: This potion surrounds the player with a radiant shield, making them invulnerable for a short duration.","+100 to hit points, ",Hazel,???,280,150,5 #1,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",cloud brains,dream_TradingCard (66).jpg
179final.png, Real Potions & Spells 1,Hex,Water,Nature,Cherries A #2,Cherries B,Watermellon C,"True Love's Kiss +700 hp: Allows the player to break curses, heal wounds, and revive the fallen with a kiss.","+50 to attack points, ",Brown,Male,90 #1,150,7,"Vesper Nightshade (Oil): Within the dimly lit chambers of forgotten castles, I unearthed the ""Shadowstealer Elixir,"" a concoction born from shadows and oil. It granted me the power to fade into the inky blackness, stealing both sight and strength from my adversaries. A relic of an ancient oil mage, its secrets remained locked until my arrival. #1",moon woman,dream_TradingCard (30).jpg
180final.png, Real Potions & Spells 1,Love,Water,Light,Watermellon A #1,777 B #1,Cherries C,Corrupting Touch +600 hp: Drinking this potion allows the player to afflict foes with debilitating curses or diseases.,"+100 to hit points, ",Brown,Male,60,80 #1,3,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",tree,dream_TradingCard (88).jpg
